TWT,MD,Gamma,General_Discrete
2954.0,2544.6608333333334,95.54166666666667,1
2954.5,2545.1181666666666,94.57333333333334,1
2955.0,2545.575333333333,93.665,1
2955.5,2546.0325000000003,93.64,1
2956.0,2546.489666666667,93.87166666666667,1
2956.5,2546.9468333333334,95.35333333333334,1
2957.0,2547.4041666666667,94.34333333333332,1
2957.5,2547.8613333333333,87.60833333333333,1
2958.0,2548.3185000000003,86.98166666666667,2
2958.5,2548.775666666667,92.04666666666667,2
2959.0,2549.2328333333335,92.45833333333333,1
2959.5,2549.6901666666668,88.29166666666667,1
2960.0,2550.1473333333333,81.83500000000001,2
2960.5,2550.6045000000004,86.45166666666665,1
2961.0,2551.061666666667,93.54833333333333,1
2961.5,2551.5188333333335,100.15666666666668,1
2962.0,2551.976166666667,99.29333333333334,1
2962.5,2552.433333333333,95.77499999999999,1
2963.0,2552.8905,99.96999999999998,2
2963.5,2553.3857142857146,97.34000000000002,2
2964.0,2553.8811666666666,97.07999999999998,1
2964.5,2554.3383333333336,96.69166666666666,1
2965.0,2554.7955,96.96833333333332,1
2965.5,2555.2526666666668,96.78833333333334,1
2966.0,2555.7098333333333,96.47666666666667,1
2966.5,2556.1671666666666,95.07833333333332,1
2967.0,2556.6243333333337,94.14333333333333,1
2967.5,2557.0815000000002,95.40166666666666,1
2968.0,2557.538666666667,96.85000000000001,1
2968.5,2557.9958333333334,98.50666666666666,2
2969.0,2558.4531666666667,97.76833333333333,2
2969.5,2558.9103333333333,98.71999999999998,1
2970.0,2559.3675000000003,97.09166666666665,1
2970.5,2559.8246666666664,95.09666666666668,1
2971.0,2560.2818333333335,96.12833333333333,1
2971.5,2560.7391666666667,96.42833333333333,1
